fromstn,tostn,fromhgt,tohgt,obstype,obsset,obsdate,value,error,calcval,residual,reserr,stdres
WASE,16W1,1.621,0.0,HA,586,2015-03-17 00:00:00,38.003070,0.000980,38.003378,-0.000308,0.000824,0.3738
WASE,16W6,1.621,0.0,HA,586,2015-03-17 00:00:00,38.910500,0.000980,38.911520,-0.001020,0.000800,1.2747
WASE,16W5,1.621,0.0,HA,586,2015-03-17 00:00:00,42.329680,0.000980,42.329981,-0.000301,0.000835,0.3608
WASE,WASW,1.621,1.622,SD,587,2015-03-17 00:00:00,28.251900,0.000190,28.251810,0.000090,0.000189,0.4780
WASE,WASW,1.621,1.622,ZD,588,2015-03-17 00:00:00,90.719850,0.000728,90.720036,-0.000186,0.000707,0.2627
WASE,14W1,1.621,0.0,SD,589,2015-03-17 00:00:00,21.783900,0.000190,21.784000,-0.000100,0.000144,0.6969
WASE,14W1,1.621,0.0,ZD,590,2015-03-17 00:00:00,80.193030,0.000728,80.193298,-0.000268,0.000709,0.3782
WASE,14W6,1.621,0.0,SD,591,2015-03-17 00:00:00,20.773900,0.000190,20.773855,0.000045,0.000180,0.2497
WASE,14W6,1.621,0.0,ZD,592,2015-03-17 00:00:00,83.066720,0.000728,83.066557,0.000163,0.000709,0.2291
WASE,14W5,1.621,0.0,SD,593,2015-03-17 00:00:00,21.983700,0.000190,21.983615,0.000085,0.000130,0.6510
WASE,14W5,1.621,0.0,ZD,594,2015-03-17 00:00:00,77.872720,0.000728,77.872914,-0.000194,0.000705,0.2745
WASE,WASW,1.621,1.622,HA,595,2015-03-17 00:00:00,0.005470,0.000980,0.003689,0.001781,0.000830,2.1454
WASE,14W1,1.621,0.0,HA,595,2015-03-17 00:00:00,38.073900,0.000980,38.074118,-0.000218,0.000839,0.2596
WASE,14W6,1.621,0.0,HA,595,2015-03-17 00:00:00,39.912600,0.000980,39.913844,-0.001244,0.000786,1.5830
WASE,14W5,1.621,0.0,HA,595,2015-03-17 00:00:00,42.655720,0.000980,42.656040,-0.000320,0.000833,0.3837
WASE,WASW,1.621,1.622,SD,596,2015-03-17 00:00:00,28.251800,0.000190,28.251810,-0.000010,0.000189,0.0519
WASE,WASW,1.621,1.622,ZD,597,2015-03-17 00:00:00,90.719890,0.000728,90.720036,-0.000146,0.000707,0.2061
WASE,12W4,1.621,0.0,SD,598,2015-03-17 00:00:00,22.627800,0.000190,22.627740,0.000060,0.000146,0.4117
WASE,12W4,1.621,0.0,ZD,599,2015-03-17 00:00:00,80.925250,0.000728,80.926277,-0.001027,0.000710,1.4456
WASE,12W1,1.621,0.0,SD,600,2015-03-17 00:00:00,21.525800,0.000190,21.525739,0.000061,0.000167,0.3655
WASE,12W1,1.621,0.0,ZD,601,2015-03-17 00:00:00,80.074360,0.000728,80.074418,-0.000058,0.000710,0.0816
WASE,12W6,1.621,0.0,SD,602,2015-03-17 00:00:00,20.804800,0.000190,20.804698,0.000102,0.000178,0.5752
WASE,12W6,1.621,0.0,ZD,603,2015-03-17 00:00:00,83.075930,0.000728,83.076993,-0.001063,0.000710,1.4978
WASE,12W5,1.621,0.0,SD,604,2015-03-17 00:00:00,22.305500,0.000190,22.305463,0.000037,0.000151,0.2418
WASE,12W5,1.621,0.0,ZD,605,2015-03-17 00:00:00,78.050350,0.000728,78.050593,-0.000243,0.000706,0.3442
WASE,WASW,1.621,1.622,HA,606,2015-03-17 00:00:00,0.005180,0.000980,0.003834,0.001346,0.000871,1.5451
WASE,12W4,1.621,0.0,HA,606,2015-03-17 00:00:00,37.539320,0.000980,37.539728,-0.000408,0.000831,0.4912
WASE,12W1,1.621,0.0,HA,606,2015-03-17 00:00:00,38.409210,0.000980,38.409780,-0.000570,0.000862,0.6608
WASE,12W6,1.621,0.0,HA,606,2015-03-17 00:00:00,40.956680,0.000980,40.956513,0.000167,0.000817,0.2048
WASE,12W5,1.621,0.0,HA,606,2015-03-17 00:00:00,42.677920,0.000980,42.678455,-0.000535,0.000858,0.6231
WASE,WASW,1.621,1.622,SD,607,2015-03-17 00:00:00,28.251900,0.000190,28.251810,0.000090,0.000189,0.4780
WASE,WASW,1.621,1.622,ZD,608,2015-03-17 00:00:00,90.720650,0.000728,90.720036,0.000614,0.000707,0.8681
WASE,10W4,1.621,0.0,SD,609,2015-03-17 00:00:00,22.248200,0.000190,22.248067,0.000133,0.000135,0.9880
WASE,10W4,1.621,0.0,ZD,610,2015-03-17 00:00:00,80.769900,0.000728,80.769946,-0.000046,0.000710,0.0645
WASE,10W1,1.621,0.0,SD,611,2015-03-17 00:00:00,21.326900,0.000190,21.326857,0.000043,0.000175,0.2443
WASE,10W1,1.621,0.0,ZD,612,2015-03-17 00:00:00,79.981110,0.000728,79.980907,0.000203,0.000710,0.2860
WASE,10W6,1.621,0.0,SD,613,2015-03-17 00:00:00,20.967100,0.000190,20.967050,0.000050,0.000168,0.3002
WASE,10W6,1.621,0.0,ZD,614,2015-03-17 00:00:00,83.130600,0.000728,83.130992,-0.000392,0.000710,0.5523
WASE,10W5,1.621,0.0,SD,615,2015-03-17 00:00:00,22.611200,0.000190,22.611101,0.000099,0.000159,0.6244
WASE,10W5,1.621,0.0,ZD,616,2015-03-17 00:00:00,78.214640,0.000728,78.214511,0.000129,0.000705,0.1832
WASE,WASW,1.621,1.622,HA,617,2015-03-17 00:00:00,0.004750,0.000980,0.002977,0.001773,0.000871,2.0373
WASE,10W4,1.621,0.0,HA,617,2015-03-17 00:00:00,37.101830,0.000980,37.102618,-0.000788,0.000856,0.9204
WASE,10W1,1.621,0.0,HA,617,2015-03-17 00:00:00,38.974990,0.000980,38.975436,-0.000446,0.000854,0.5226
WASE,10W6,1.621,0.0,HA,617,2015-03-17 00:00:00,41.893930,0.000980,41.893556,0.000374,0.000836,0.4471
WASE,10W5,1.621,0.0,HA,617,2015-03-17 00:00:00,42.405600,0.000980,42.406514,-0.000914,0.000844,1.0822
WASE,WASW,1.621,1.622,SD,618,2015-03-17 00:00:00,28.251800,0.000190,28.251810,-0.000010,0.000189,0.0519
WASE,WASW,1.621,1.622,ZD,619,2015-03-17 00:00:00,90.719960,0.000728,90.720036,-0.000076,0.000707,0.1072
WASE,08W4,1.621,0.0,SD,620,2015-03-17 00:00:00,21.834900,0.000190,21.835009,-0.000109,0.000144,0.7550
WASE,08W4,1.621,0.0,ZD,621,2015-03-17 00:00:00,80.594040,0.000728,80.593652,0.000388,0.000709,0.5476
WASE,08W3,1.621,0.0,SD,622,2015-03-17 00:00:00,22.638000,0.000190,22.637903,0.000097,0.000152,0.6386
WASE,08W3,1.621,0.0,ZD,623,2015-03-17 00:00:00,79.095010,0.000728,79.094984,0.000026,0.000710,0.0372
WASE,08W1,1.621,0.0,SD,624,2015-03-17 00:00:00,21.213200,0.000190,21.213312,-0.000112,0.000181,0.6177
WASE,08W1,1.621,0.0,ZD,625,2015-03-17 00:00:00,79.926820,0.000728,79.926759,0.000061,0.000710,0.0858
WASE,08W6,1.621,0.0,SD,626,2015-03-17 00:00:00,21.238400,0.000190,21.238369,0.000031,0.000159,0.1970
WASE,08W6,1.621,0.0,ZD,627,2015-03-17 00:00:00,83.218580,0.000728,83.219301,-0.000721,0.000709,1.0160
WASE,WASW,1.621,1.622,HA,628,2015-03-17 00:00:00,0.005760,0.000980,0.004455,0.001305,0.000870,1.4989
WASE,08W4,1.621,0.0,HA,628,2015-03-17 00:00:00,37.027280,0.000980,37.028111,-0.000831,0.000867,0.9590
WASE,08W3,1.621,0.0,HA,628,2015-03-17 00:00:00,37.340690,0.000980,37.340772,-0.000082,0.000843,0.0968
WASE,08W1,1.621,0.0,HA,628,2015-03-17 00:00:00,39.704530,0.000980,39.705206,-0.000676,0.000850,0.7951
WASE,08W6,1.621,0.0,HA,628,2015-03-17 00:00:00,42.603310,0.000980,42.603026,0.000284,0.000856,0.3315
WASE,WASW,1.621,1.622,SD,629,2015-03-17 00:00:00,28.251700,0.000190,28.251810,-0.000110,0.000189,0.5818
WASE,WASW,1.621,1.622,ZD,630,2015-03-17 00:00:00,90.719830,0.000728,90.720036,-0.000206,0.000707,0.2909
WASE,06W3,1.621,0.0,SD,631,2015-03-17 00:00:00,22.241600,0.000190,22.241583,0.000017,0.000146,0.1162
WASE,06W3,1.621,0.0,ZD,632,2015-03-17 00:00:00,78.897570,0.000728,78.898086,-0.000516,0.000709,0.7276
WASE,06W4,1.621,0.0,SD,633,2015-03-17 00:00:00,21.437300,0.000190,21.437404,-0.000104,0.000153,0.6768
WASE,06W4,1.621,0.0,ZD,634,2015-03-17 00:00:00,80.417240,0.000728,80.417485,-0.000245,0.000708,0.3458
WASE,06W1,1.621,0.0,SD,635,2015-03-17 00:00:00,21.199900,0.000190,21.200012,-0.000112,0.000181,0.6149
WASE,06W1,1.621,0.0,ZD,636,2015-03-17 00:00:00,79.920310,0.000728,79.920445,-0.000135,0.000711,0.1899
WASE,06W6,1.621,0.0,SD,637,2015-03-17 00:00:00,21.582800,0.000190,21.582833,-0.000033,0.000152,0.2164
WASE,06W6,1.621,0.0,ZD,638,2015-03-17 00:00:00,83.327350,0.000728,83.328152,-0.000802,0.000708,1.1315
WASE,WASW,1.621,1.622,HA,639,2015-03-17 00:00:00,0.006820,0.000980,0.005506,0.001314,0.000868,1.5139
WASE,06W3,1.621,0.0,HA,639,2015-03-17 00:00:00,37.015060,0.000980,37.015407,-0.000347,0.000858,0.4040
WASE,06W4,1.621,0.0,HA,639,2015-03-17 00:00:00,37.342220,0.000980,37.342949,-0.000729,0.000864,0.8440
WASE,06W1,1.621,0.0,HA,639,2015-03-17 00:00:00,40.501560,0.000980,40.501797,-0.000237,0.000853,0.2782
WASE,06W6,1.621,0.0,HA,639,2015-03-17 00:00:00,42.999150,0.000980,42.999151,-0.000001,0.000861,0.0010
WASE,WASW,1.621,1.622,SD,640,2015-03-17 00:00:00,28.251900,0.000190,28.251810,0.000090,0.000189,0.4780
WASE,WASW,1.621,1.622,ZD,641,2015-03-17 00:00:00,90.720220,0.000728,90.720036,0.000184,0.000707,0.2603
WASE,04W3,1.621,0.0,SD,642,2015-03-17 00:00:00,21.827000,0.000190,21.827157,-0.000157,0.000143,1.0956
WASE,04W3,1.621,0.0,ZD,643,2015-03-17 00:00:00,78.684460,0.000728,78.684435,0.000025,0.000707,0.0357
WASE,04W4,1.621,0.0,SD,644,2015-03-17 00:00:00,21.105400,0.000190,21.105388,0.000012,0.000164,0.0751
WASE,04W4,1.621,0.0,ZD,645,2015-03-17 00:00:00,80.265190,0.000728,80.265260,-0.000070,0.000708,0.0987
WASE,04W1,1.621,0.0,SD,646,2015-03-17 00:00:00,21.288600,0.000190,21.288840,-0.000240,0.000178,1.3477
WASE,04W1,1.621,0.0,ZD,647,2015-03-17 00:00:00,79.963560,0.000728,79.963035,0.000525,0.000711,0.7388
WASE,04W6,1.621,0.0,SD,648,2015-03-17 00:00:00,21.956600,0.000190,21.956586,0.000014,0.000148,0.0952
WASE,04W6,1.621,0.0,ZD,649,2015-03-17 00:00:00,83.441860,0.000728,83.442336,-0.000476,0.000708,0.6721
WASE,WASW,1.621,1.622,HA,650,2015-03-17 00:00:00,0.007180,0.000980,0.005902,0.001278,0.000866,1.4763
WASE,04W3,1.621,0.0,HA,650,2015-03-17 00:00:00,37.066250,0.000980,37.066531,-0.000281,0.000866,0.3243
WASE,04W4,1.621,0.0,HA,650,2015-03-17 00:00:00,38.027650,0.000980,38.028334,-0.000684,0.000853,0.8013
WASE,04W1,1.621,0.0,HA,650,2015-03-17 00:00:00,41.257710,0.000980,41.257993,-0.000283,0.000859,0.3296
WASE,04W6,1.621,0.0,HA,650,2015-03-17 00:00:00,43.046460,0.000980,43.046491,-0.000031,0.000850,0.0360
WASE,WASW,1.621,1.622,SD,651,2015-03-17 00:00:00,28.251800,0.000190,28.251810,-0.000010,0.000189,0.0519
WASE,WASW,1.621,1.622,ZD,652,2015-03-17 00:00:00,90.720060,0.000728,90.720036,0.000024,0.000707,0.0342
WASE,02W3,1.621,0.0,SD,653,2015-03-17 00:00:00,21.445200,0.000190,21.445187,0.000013,0.000148,0.0867
WASE,02W3,1.621,0.0,ZD,654,2015-03-17 00:00:00,78.479440,0.000728,78.480093,-0.000653,0.000707,0.9245
WASE,02W4,1.621,0.0,SD,655,2015-03-17 00:00:00,20.883200,0.000190,20.883088,0.000112,0.000175,0.6405
WASE,02W4,1.621,0.0,ZD,656,2015-03-17 00:00:00,80.160210,0.000728,80.160642,-0.000432,0.000709,0.6091
WASE,02W1,1.621,0.0,SD,657,2015-03-17 00:00:00,21.468000,0.000190,21.467899,0.000101,0.000170,0.5938
WASE,02W1,1.621,0.0,ZD,658,2015-03-17 00:00:00,80.048190,0.000728,80.047715,0.000475,0.000711,0.6683
WASE,02W6,1.621,0.0,SD,659,2015-03-17 00:00:00,22.314100,0.000190,22.314059,0.000041,0.000149,0.2744
WASE,02W6,1.621,0.0,ZD,660,2015-03-17 00:00:00,83.547860,0.000728,83.547914,-0.000054,0.000707,0.0766
WASE,WASW,1.621,1.622,HA,661,2015-03-17 00:00:00,0.007320,0.000980,0.006295,0.001025,0.000863,1.1873
WASE,02W3,1.621,0.0,HA,661,2015-03-17 00:00:00,37.510030,0.000980,37.510293,-0.000263,0.000861,0.3053
WASE,02W4,1.621,0.0,HA,661,2015-03-17 00:00:00,39.008540,0.000980,39.009103,-0.000563,0.000834,0.6747
WASE,02W1,1.621,0.0,HA,661,2015-03-17 00:00:00,41.874010,0.000980,41.874045,-0.000035,0.000864,0.0401
WASE,02W6,1.621,0.0,HA,661,2015-03-17 00:00:00,42.756920,0.000980,42.757085,-0.000165,0.000820,0.2010
WASE,WASW,1.621,1.622,SD,662,2015-03-17 00:00:00,28.251800,0.000190,28.251810,-0.000010,0.000189,0.0519
WASE,WASW,1.621,1.622,ZD,663,2015-03-17 00:00:00,90.719880,0.000728,90.720036,-0.000156,0.000707,0.2202
WASE,00W3,1.621,0.0,SD,664,2015-03-17 00:00:00,21.144200,0.000190,21.144284,-0.000084,0.000146,0.5789
WASE,00W3,1.621,0.0,ZD,665,2015-03-17 00:00:00,78.313110,0.000728,78.313854,-0.000744,0.000706,1.0542
WASE,00W4,1.621,0.0,SD,666,2015-03-17 00:00:00,20.801100,0.000190,20.801002,0.000098,0.000181,0.5452
WASE,00W4,1.621,0.0,ZD,667,2015-03-17 00:00:00,80.120750,0.000728,80.121511,-0.000761,0.000710,1.0714
WASE,00W1,1.621,0.0,SD,668,2015-03-17 00:00:00,21.714000,0.000190,21.713974,0.000026,0.000137,0.1885
WASE,00W1,1.621,0.0,ZD,669,2015-03-17 00:00:00,80.161690,0.000728,80.161735,-0.000045,0.000709,0.0640
WASE,WASW,1.621,1.622,HA,670,2015-03-17 00:00:00,0.006710,0.000980,0.005704,0.001006,0.000795,1.2655
WASE,00W3,1.621,0.0,HA,670,2015-03-17 00:00:00,38.308970,0.000980,38.309373,-0.000403,0.000823,0.4899
WASE,00W4,1.621,0.0,HA,670,2015-03-17 00:00:00,40.157170,0.000980,40.157557,-0.000387,0.000795,0.4865
WASE,00W1,1.621,0.0,HA,670,2015-03-17 00:00:00,42.272750,0.000980,42.272965,-0.000215,0.000824,0.2614
WASE,TWSE,1.621,0.8,ZD,671,2015-03-17 00:00:00,94.916570,0.000728,94.917349,-0.000779,0.000665,1.1709
WASE,TWSE,1.621,1.2,ZD,672,2015-03-17 00:00:00,92.843150,0.000728,92.843858,-0.000708,0.000696,1.0176
WASE,TWSE,1.621,1.6,ZD,673,2015-03-17 00:00:00,90.762580,0.000728,90.762889,-0.000309,0.000696,0.4441
WASE,TWSE,1.621,2.0,ZD,674,2015-03-17 00:00:00,88.681600,0.000728,88.679906,0.001694,0.000665,2.5463
WASW,TWSW,1.622,0.8,ZD,675,2015-03-17 00:00:00,93.446030,0.000728,93.444704,0.001326,0.000644,2.0606
WASW,TWSW,1.622,1.2,ZD,676,2015-03-17 00:00:00,91.454430,0.000728,91.453510,0.000920,0.000683,1.3464
WASW,TWSW,1.622,1.6,ZD,677,2015-03-17 00:00:00,89.459490,0.000728,89.458800,0.000690,0.000683,1.0097
WASW,TWSW,1.622,2.0,ZD,678,2015-03-17 00:00:00,87.464830,0.000728,87.465401,-0.000571,0.000644,0.8868
WASW,WASE,1.622,1.621,SD,679,2015-03-17 00:00:00,28.251900,0.000190,28.251824,0.000076,0.000189,0.4017
WASW,WASE,1.622,1.621,ZD,680,2015-03-17 00:00:00,89.277750,0.000728,89.277859,-0.000109,0.000707,0.1547
WASW,34X4,1.622,0.0,SD,681,2015-03-17 00:00:00,19.067200,0.000190,19.067233,-0.000033,0.000145,0.2269
WASW,34X4,1.622,0.0,ZD,682,2015-03-17 00:00:00,78.124610,0.000728,78.124023,0.000587,0.000704,0.8334
WASW,34X3,1.622,0.0,SD,683,2015-03-17 00:00:00,18.554700,0.000190,18.554709,-0.000009,0.000140,0.0637
WASW,34X3,1.622,0.0,ZD,684,2015-03-17 00:00:00,75.524850,0.000728,75.524232,0.000618,0.000698,0.8853
WASW,34X5,1.622,0.0,SD,685,2015-03-17 00:00:00,18.154300,0.000190,18.154342,-0.000042,0.000172,0.2470
WASW,34X5,1.622,0.0,ZD,686,2015-03-17 00:00:00,74.099510,0.000728,74.099218,0.000292,0.000704,0.4144
WASW,WASE,1.622,1.621,HA,687,2015-03-17 00:00:00,359.997610,0.000980,359.997995,-0.000385,0.000840,0.4587
WASW,34X4,1.622,0.0,HA,687,2015-03-17 00:00:00,313.323420,0.000980,313.322982,0.000438,0.000811,0.5397
WASW,34X3,1.622,0.0,HA,687,2015-03-17 00:00:00,313.567500,0.000980,313.567422,0.000078,0.000835,0.0937
WASW,34X5,1.622,0.0,HA,687,2015-03-17 00:00:00,308.053180,0.000980,308.053311,-0.000131,0.000798,0.1636
WASW,WASE,1.622,1.621,SD,688,2015-03-17 00:00:00,28.251700,0.000190,28.251824,-0.000124,0.000189,0.6581
WASW,WASE,1.622,1.621,ZD,689,2015-03-17 00:00:00,89.278210,0.000728,89.277859,0.000351,0.000707,0.4955
WASW,32X3,1.622,0.0,SD,690,2015-03-17 00:00:00,18.964000,0.000190,18.964043,-0.000043,0.000129,0.3353
WASW,32X3,1.622,0.0,ZD,691,2015-03-17 00:00:00,75.843390,0.000728,75.843400,-0.000010,0.000699,0.0141
WASW,32X5,1.622,0.0,SD,692,2015-03-17 00:00:00,18.017800,0.000190,18.017827,-0.000027,0.000179,0.1504
WASW,32X5,1.622,0.0,ZD,693,2015-03-17 00:00:00,73.975470,0.000728,73.975371,0.000099,0.000706,0.1400
WASW,32X6,1.622,0.0,SD,694,2015-03-17 00:00:00,18.598900,0.000190,18.598968,-0.000068,0.000138,0.4961
WASW,32X6,1.622,0.0,ZD,695,2015-03-17 00:00:00,81.146680,0.000728,81.145473,0.001207,0.000701,1.7221
WASW,WASE,1.622,1.621,HA,696,2015-03-17 00:00:00,359.994570,0.000980,359.994390,0.000180,0.000840,0.2138
WASW,32X3,1.622,0.0,HA,696,2015-03-17 00:00:00,313.583330,0.000980,313.583645,-0.000315,0.000826,0.3809
WASW,32X5,1.622,0.0,HA,696,2015-03-17 00:00:00,309.026890,0.000980,309.026805,0.000085,0.000778,0.1090
WASW,32X6,1.622,0.0,HA,696,2015-03-17 00:00:00,306.438150,0.000980,306.438100,0.000050,0.000818,0.0614
WASW,WASE,1.622,1.621,SD,697,2015-03-17 00:00:00,28.251900,0.000190,28.251824,0.000076,0.000189,0.4017
WASW,WASE,1.622,1.621,ZD,698,2015-03-17 00:00:00,89.277500,0.000728,89.277859,-0.000359,0.000707,0.5081
WASW,30X5,1.622,0.0,SD,699,2015-03-17 00:00:00,17.992800,0.000190,17.992668,0.000132,0.000180,0.7338
WASW,30X5,1.622,0.0,ZD,700,2015-03-17 00:00:00,73.952320,0.000728,73.952243,0.000077,0.000705,0.1089
WASW,30X1,1.622,0.0,SD,701,2015-03-17 00:00:00,19.340200,0.000190,19.340172,0.000028,0.000171,0.1620
WASW,30X1,1.622,0.0,ZD,702,2015-03-17 00:00:00,77.865510,0.000728,77.865320,0.000190,0.000704,0.2700
WASW,30X6,1.622,0.0,SD,703,2015-03-17 00:00:00,18.226800,0.000190,18.226777,0.000023,0.000118,0.1935
WASW,30X6,1.622,0.0,ZD,704,2015-03-17 00:00:00,80.964070,0.000728,80.963039,0.001031,0.000700,1.4718
WASW,WASE,1.622,1.621,HA,705,2015-03-17 00:00:00,359.995990,0.000980,359.996781,-0.000791,0.000839,0.9432
WASW,30X5,1.622,0.0,HA,705,2015-03-17 00:00:00,310.116470,0.000980,310.115813,0.000657,0.000737,0.8913
WASW,30X1,1.622,0.0,HA,705,2015-03-17 00:00:00,308.279570,0.000980,308.279419,0.000151,0.000757,0.1995
WASW,30X6,1.622,0.0,HA,705,2015-03-17 00:00:00,306.455830,0.000980,306.455847,-0.000017,0.000828,0.0201
WASW,WASE,1.622,1.621,SD,706,2015-03-17 00:00:00,28.251800,0.000190,28.251824,-0.000024,0.000189,0.1282
WASW,WASE,1.622,1.621,ZD,707,2015-03-17 00:00:00,89.277940,0.000728,89.277859,0.000081,0.000707,0.1138
WASW,28X5,1.622,0.0,SD,708,2015-03-17 00:00:00,18.082500,0.000190,18.082517,-0.000017,0.000172,0.1013
WASW,28X5,1.622,0.0,ZD,709,2015-03-17 00:00:00,74.033530,0.000728,74.034043,-0.000513,0.000703,0.7303
WASW,28X1,1.622,0.0,SD,710,2015-03-17 00:00:00,19.138900,0.000190,19.138860,0.000040,0.000160,0.2492
WASW,28X1,1.622,0.0,ZD,711,2015-03-17 00:00:00,77.735430,0.000728,77.735703,-0.000273,0.000703,0.3887
WASW,28X6,1.622,0.0,SD,712,2015-03-17 00:00:00,17.879600,0.000190,17.879587,0.000013,0.000137,0.0975
WASW,28X6,1.622,0.0,ZD,713,2015-03-17 00:00:00,80.787040,0.000728,80.785885,0.001155,0.000702,1.6454
WASW,WASE,1.622,1.621,HA,714,2015-03-17 00:00:00,359.996490,0.000980,359.996808,-0.000318,0.000834,0.3809
WASW,28X5,1.622,0.0,HA,714,2015-03-17 00:00:00,311.159310,0.000980,311.158333,0.000977,0.000783,1.2491
WASW,28X1,1.622,0.0,HA,714,2015-03-17 00:00:00,307.656170,0.000980,307.656425,-0.000255,0.000773,0.3295
WASW,28X6,1.622,0.0,HA,714,2015-03-17 00:00:00,306.888600,0.000980,306.889005,-0.000405,0.000817,0.4958
WASW,WASE,1.622,1.621,SD,715,2015-03-17 00:00:00,28.251900,0.000190,28.251824,0.000076,0.000189,0.4017
WASW,WASE,1.622,1.621,ZD,716,2015-03-17 00:00:00,89.277570,0.000728,89.277859,-0.000289,0.000707,0.4091
WASW,26X5,1.622,0.0,SD,717,2015-03-17 00:00:00,18.275200,0.000190,18.275133,0.000067,0.000157,0.4254
WASW,26X5,1.622,0.0,ZD,718,2015-03-17 00:00:00,74.206420,0.000728,74.206716,-0.000296,0.000700,0.4232
WASW,26X6,1.622,0.0,SD,719,2015-03-17 00:00:00,17.601500,0.000190,17.601430,0.000070,0.000159,0.4395
WASW,26X6,1.622,0.0,ZD,720,2015-03-17 00:00:00,80.639850,0.000728,80.638802,0.001048,0.000703,1.4907
WASW,26X1,1.622,0.0,SD,721,2015-03-17 00:00:00,18.882300,0.000190,18.882324,-0.000024,0.000150,0.1628
WASW,26X1,1.622,0.0,ZD,722,2015-03-17 00:00:00,77.566430,0.000728,77.566387,0.000043,0.000702,0.0611
WASW,WASE,1.622,1.621,HA,723,2015-03-17 00:00:00,359.993010,0.000980,359.993683,-0.000673,0.000828,0.8131
WASW,26X5,1.622,0.0,HA,723,2015-03-17 00:00:00,312.012110,0.000980,312.011757,0.000353,0.000821,0.4302
WASW,26X6,1.622,0.0,HA,723,2015-03-17 00:00:00,307.704680,0.000980,307.704668,0.000012,0.000794,0.0155
WASW,26X1,1.622,0.0,HA,723,2015-03-17 00:00:00,307.270720,0.000980,307.270412,0.000308,0.000799,0.3852
WASW,WASE,1.622,1.621,SD,724,2015-03-17 00:00:00,28.251800,0.000190,28.251824,-0.000024,0.000189,0.1282
WASW,WASE,1.622,1.621,ZD,725,2015-03-17 00:00:00,89.278030,0.000728,89.277859,0.000171,0.000707,0.2411
WASW,24X5,1.622,0.0,SD,726,2015-03-17 00:00:00,18.544200,0.000190,18.544181,0.000019,0.000141,0.1368
WASW,24X5,1.622,0.0,ZD,727,2015-03-17 00:00:00,74.441290,0.000728,74.441728,-0.000438,0.000698,0.6269
WASW,24X6,1.622,0.0,SD,728,2015-03-17 00:00:00,17.430500,0.000190,17.430267,0.000233,0.000176,1.3267
WASW,24X6,1.622,0.0,ZD,729,2015-03-17 00:00:00,80.546880,0.000728,80.545871,0.001009,0.000704,1.4338
WASW,24X1,1.622,0.0,SD,730,2015-03-17 00:00:00,18.600300,0.000190,18.600414,-0.000114,0.000145,0.7824
WASW,24X1,1.622,0.0,ZD,731,2015-03-17 00:00:00,77.374610,0.000728,77.374771,-0.000161,0.000701,0.2297
WASW,WASE,1.622,1.621,HA,732,2015-03-17 00:00:00,359.992750,0.000980,359.993347,-0.000597,0.000824,0.7246
WASW,24X5,1.622,0.0,HA,732,2015-03-17 00:00:00,312.572540,0.000980,312.572276,0.000264,0.000835,0.3160
WASW,24X6,1.622,0.0,HA,732,2015-03-17 00:00:00,308.811960,0.000980,308.812144,-0.000184,0.000770,0.2394
WASW,24X1,1.622,0.0,HA,732,2015-03-17 00:00:00,307.183040,0.000980,307.182522,0.000518,0.000824,0.6278
WASW,WASE,1.622,1.621,SD,733,2015-03-17 00:00:00,28.252000,0.000190,28.251824,0.000176,0.000189,0.9316
WASW,WASE,1.622,1.621,ZD,734,2015-03-17 00:00:00,89.277680,0.000728,89.277859,-0.000179,0.000707,0.2537
WASW,22X5,1.622,0.0,SD,735,2015-03-17 00:00:00,18.855500,0.000190,18.855501,-0.000001,0.000132,0.0055
WASW,22X5,1.622,0.0,ZD,736,2015-03-17 00:00:00,74.704790,0.000728,74.705018,-0.000228,0.000699,0.3270
WASW,22X6,1.622,0.0,SD,737,2015-03-17 00:00:00,17.389800,0.000190,17.389733,0.000067,0.000180,0.3732
WASW,22X6,1.622,0.0,ZD,738,2015-03-17 00:00:00,80.522690,0.000728,80.523494,-0.000804,0.000703,1.1438
WASW,22X1,1.622,0.0,SD,739,2015-03-17 00:00:00,18.326100,0.000190,18.325985,0.000115,0.000151,0.7645
WASW,22X1,1.622,0.0,ZD,740,2015-03-17 00:00:00,77.181940,0.000728,77.182403,-0.000463,0.000702,0.6592
WASW,WASE,1.622,1.621,HA,741,2015-03-17 00:00:00,359.994940,0.000980,359.996215,-0.001275,0.000824,1.5481
WASW,22X5,1.622,0.0,HA,741,2015-03-17 00:00:00,312.783140,0.000980,312.782970,0.000170,0.000820,0.2073
WASW,22X6,1.622,0.0,HA,741,2015-03-17 00:00:00,310.066180,0.000980,310.065849,0.000331,0.000760,0.4360
WASW,22X1,1.622,0.0,HA,741,2015-03-17 00:00:00,307.418470,0.000980,307.417696,0.000774,0.000836,0.9249
WASW,WASE,1.622,1.621,SD,742,2015-03-17 00:00:00,28.251800,0.000190,28.251824,-0.000024,0.000189,0.1282
WASW,WASE,1.622,1.621,ZD,743,2015-03-17 00:00:00,89.277490,0.000728,89.277859,-0.000369,0.000707,0.5222
WASW,20X5,1.622,0.0,SD,744,2015-03-17 00:00:00,19.169700,0.000190,19.169592,0.000108,0.000157,0.6897
WASW,20X5,1.622,0.0,ZD,745,2015-03-17 00:00:00,74.962260,0.000728,74.961705,0.000555,0.000704,0.7893
WASW,20X6,1.622,0.0,SD,746,2015-03-17 00:00:00,17.485900,0.000190,17.485848,0.000052,0.000174,0.2991
